id,cedulaPostulante,numeroOpcion,nombreCarrera,tipoExamen,fecha,hora,lugar,aula,puntajeObtenido
,1101000957,2,Contabilidad y Auditoria,DIAGNOSTICO,2024-11-16,10:00,Campus Utpl,101,12.52
,1101000958,1,Medicina,ADMISION,2024-11-15,08:00,Campus Utpl,102,61.44
,1101000958,2,Artes Visuales,DIAGNOSTICO,2024-11-15,08:00,Campus Utpl,102,61.44
,1101000959,1,Artes Escenicas,DIAGNOSTICO,2024-11-16,09:00,Campus Utpl,103,50.26
,1101000959,2,Alimentos,ADMISION,2024-11-16,09:00,Campus Utpl,103,50.26
,1101000960,1,Psicopedagogia,DIAGNOSTICO,2024-11-15,14:00,Campus Utpl,104,59.18
,1101000960,2,Bioquimica y Farmacia,ADMISION,2024-11-15,14:00,Campus Utpl,104,59.18
,1101000961,1,Pedagogia de los Idiomas Nac. y Ext.,ADMISION,2024-11-16,15:00,Campus Utpl,105,15.42
,1101000961,2,Nutricion y Dietetica,ADMISION,2024-11-16,15:00,Campus Utpl,105,15.42
,1101000962,1,Artes Escenicas,DIAGNOSTICO,2024-11-15,14:00,Campus Utpl,106,62.45
,1101000962,2,Ingenieria en Sistemas Computacionales,ADMISION,2024-11-15,14:00,Campus Utpl,106,62.45
,1101000963,1,Finanzas,DIAGNOSTICO,2024-11-16,14:00,Campus Utpl,107,33.76
,1101000963,2,Biologia,ADMISION,2024-11-16,14:00,Campus Utpl,107,33.76
,1101000964,1,Artes Visuales,DIAGNOSTICO,2024-11-15,08:00,Campus Utpl,108,4.12
,1101000964,2,Artes Escenicas,DIAGNOSTICO,2024-11-15,08:00,Campus Utpl,108,4.12
,1101000965,1,Ingenieria Civil,ADMISION,2024-11-16,15:00,Campus Utpl,109,8.12
,1101000965,2,Enfermeria,ADMISION,2024-11-16,15:00,Campus Utpl,109,8.12
,1101000966,1,Bioquimica y Farmacia,ADMISION,2024-11-15,10:00,Campus Utpl,110,77.1
,1101000966,2,Ciencias Politicas y Rel. Internacionales,DIAGNOSTICO,2024-11-15,10:00,Campus Utpl,110,77.1
,1101000967,1,Nutricion y Dietetica,ADMISION,2024-11-16,14:00,Campus Utpl,111,65.11
,1101000967,2,Administracion de Empresas,DIAGNOSTICO,2024-11-16,14:00,Campus Utpl,111,65.11
,1101000968,1,Artes Visuales,DIAGNOSTICO,2024-11-15,15:00,Campus Utpl,112,41.66
,1101000968,2,Finanzas,DIAGNOSTICO,2024-11-15,15:00,Campus Utpl,112,41.66
,1101000969,1,Medicina,ADMISION,2024-11-16,15:00,Campus Utpl,113,3.03
,1101000969,2,Ciencias Politicas y Rel. Internacionales,DIAGNOSTICO,2024-11-16,15:00,Campus Utpl,113,3.03
,1101000970,1,Finanzas,DIAGNOSTICO,2024-11-15,15:00,Campus Utpl,114,54.56
,1101000970,2,Psicologia Clinica,ADMISION,2024-11-15,15:00,Campus Utpl,114,54.56
,1101000971,1,Derecho,DIAGNOSTICO,2024-11-16,11:00,Campus Utpl,115,95.67
,1101000971,2,Agropecuaria,DIAGNOSTICO,2024-11-16,11:00,Campus Utpl,115,95.67
,1101000972,1,Economia,DIAGNOSTICO,2024-11-15,15:00,Campus Utpl,116,24.49
,1101000972,2,Medicina,ADMISION,2024-11-15,15:00,Campus Utpl,116,24.49
,1101000973,1,Comunicacion,DIAGNOSTICO,2024-11-16,11:00,Campus Utpl,117,40.61
,1101000973,2,Ingenieria Ambiental,ADMISION,2024-11-16,11:00,Campus Utpl,117,40.61
,1101000974,1,Comunicacion,DIAGNOSTICO,2024-11-15,08:00,Campus Utpl,118,7.3
,1101000974,2,Biologia,ADMISION,2024-11-15,08:00,Campus Utpl,118,7.3
,1101000975,1,Administracion de Empresas,DIAGNOSTICO,2024-11-16,11:00,Campus Utpl,119,15.81
,1101000975,2,Psicologia,ADMISION,2024-11-16,11:00,Campus Utpl,119,15.81
,1101000976,1,Nutricion y Dietetica,ADMISION,2024-11-15,09:00,Campus Utpl,120,48.43
,1101000976,2,Artes Escenicas,DIAGNOSTICO,2024-11-15,09:00,Campus Utpl,120,48.43
,1101000977,1,Psicologia Clinica,ADMISION,2024-11-16,09:00,Campus Utpl,121,34.02
,1101000977,2,Enfermeria,ADMISION,2024-11-16,09:00,Campus Utpl,121,34.02
,1101000978,1,Bioquimica y Farmacia,ADMISION,2024-11-15,15:00,Campus Utpl,122,31.26
,1101000978,2,Arquitectura,ADMISION,2024-11-15,15:00,Campus Utpl,122,31.26
,1101000979,1,Enfermeria,ADMISION,2024-11-16,10:00,Campus Utpl,123,31.93
,1101000979,2,Ingenieria Ambiental,ADMISION,2024-11-16,10:00,Campus Utpl,123,31.93
,1101000980,1,Alimentos,ADMISION,2024-11-15,09:00,Campus Utpl,124,97.54
,1101000980,2,Artes Visuales,DIAGNOSTICO,2024-11-15,09:00,Campus Utpl,124,97.54
,1101000981,1,Enfermeria,ADMISION,2024-11-16,14:00,Campus Utpl,125,76.07
,1101000981,2,Ingenieria Civil,ADMISION,2024-11-16,14:00,Campus Utpl,125,76.07
,1101000982,1,Economia,DIAGNOSTICO,2024-11-15,10:00,Campus Utpl,126,56.17
,1101000982,2,Educacion Basica,DIAGNOSTICO,2024-11-15,10:00,Campus Utpl,126,56.17
,1101000983,1,Alimentos,ADMISION,2024-11-16,08:00,Campus Utpl,127,24.17
,1101000983,2,Pedagogia de los Idiomas Nac. y Ext.,ADMISION,2024-11-16,08:00,Campus Utpl,127,24.17
,1101000984,1,Derecho,DIAGNOSTICO,2024-11-15,09:00,Campus Utpl,128,26.75
,1101000984,2,Pedagogia de los Idiomas Nac. y Ext.,ADMISION,2024-11-15,09:00,Campus Utpl,128,26.75
,1101000985,1,Ingenieria en Sistemas Computacionales,ADMISION,2024-11-16,08:00,Campus Utpl,129,14.09
,1101000985,2,Telecomunicaciones,ADMISION,2024-11-16,08:00,Campus Utpl,129,14.09
,1101000986,1,Comunicacion,DIAGNOSTICO,2024-11-15,11:00,Campus Utpl,101,29.02
,1101000986,2,Psicologia Clinica,ADMISION,2024-11-15,11:00,Campus Utpl,101,29.02
,1101000987,1,Administracion de Empresas,DIAGNOSTICO,2024-11-16,11:00,Campus Utpl,102,86.42
,1101000987,2,Ingenieria Ambiental,ADMISION,2024-11-16,11:00,Campus Utpl,102,86.42
,1101000988,1,Comunicacion,DIAGNOSTICO,2024-11-15,09:00,Campus Utpl,103,24.83
,1101000988,2,Administracion de Empresas,DIAGNOSTICO,2024-11-15,09:00,Campus Utpl,103,24.83
,1101000989,1,Geologia,ADMISION,2024-11-16,14:00,Campus Utpl,104,81.35
,1101000989,2,Ingenieria en Sistemas Computacionales,ADMISION,2024-11-16,14:00,Campus Utpl,104,81.35
,1101000990,1,Bioquimica y Farmacia,ADMISION,2024-11-15,09:00,Campus Utpl,105,72.11
,1101000990,2,Educacion Basica,DIAGNOSTICO,2024-11-15,09:00,Campus Utpl,105,72.11
,1101000991,1,Artes Visuales,DIAGNOSTICO,2024-11-16,11:00,Campus Utpl,106,76.31
,1101000991,2,Psicologia Clinica,ADMISION,2024-11-16,11:00,Campus Utpl,106,76.31
,1101000992,1,Administracion de Empresas,DIAGNOSTICO,2024-11-15,11:00,Campus Utpl,107,99.6
,1101000992,2,Pedagogia de los Idiomas Nac. y Ext.,ADMISION,2024-11-15,11:00,Campus Utpl,107,99.6
,1101000993,1,Pedagogia de los Idiomas Nac. y Ext.,ADMISION,2024-11-16,10:00,Campus Utpl,108,49.88
,1101000993,2,Telecomunicaciones,ADMISION,2024-11-16,10:00,Campus Utpl,108,49.88
,1101000994,1,Ciencias Politicas y Rel. Internacionales,DIAGNOSTICO,2024-11-15,08:00,Campus Utpl,109,49.74
,1101000994,2,Nutricion y Dietetica,ADMISION,2024-11-15,08:00,Campus Utpl,109,49.74
,1101000995,1,Alimentos,ADMISION,2024-11-16,14:00,Campus Utpl,110,94.52
,1101000995,2,Ingenieria en Sistemas Computacionales,ADMISION,2024-11-16,14:00,Campus Utpl,110,94.52
,1101000996,1,Derecho,DIAGNOSTICO,2024-11-15,09:00,Campus Utpl,111,45.72
,1101000996,2,Administracion de Empresas,DIAGNOSTICO,2024-11-15,09:00,Campus Utpl,111,45.72
,1101000997,1,Agropecuaria,DIAGNOSTICO,2024-11-16,10:00,Campus Utpl,112,21.51
,1101000997,2,Finanzas,DIAGNOSTICO,2024-11-16,10:00,Campus Utpl,112,21.51
,1101000998,1,Educacion Basica,DIAGNOSTICO,2024-11-15,10:00,Campus Utpl,113,4.87
,1101000998,2,Enfermeria,ADMISION,2024-11-15,10:00,Campus Utpl,113,4.87
,1101000999,1,Nutricion y Dietetica,ADMISION,2024-11-16,15:00,Campus Utpl,114,49.49
,1101000999,2,Bioquimica y Farmacia,ADMISION,2024-11-16,15:00,Campus Utpl,114,49.49
